
3056102,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3056103,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3056104,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3056105,クライシスブルーム[Ⅱ],瀕死時攻撃力UP[Ⅱ] & 瀕死時防御力UP[Ⅱ],Passive,BUFF_DYING,ATTACK,15.0%,100.0%
,,,,BUFF_DYING,DEFENSE,30.0%,100.0%
3056106,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
3056107,アクセル・アデプト[Ⅲ],Accele MPUP[Ⅲ],Passive,BUFF,ACCEL,15.0%,100.0%
3056108,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
3056109,リジェネレイト・アデプト[Ⅲ],HP自動回復[Ⅲ],Passive,CONDITION_GOOD,AUTO_HEAL,4.0%,100.0%
3056110,モラール・アデプト[Ⅲ],MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN,10.0%,100.0%
3056111,レジスト・アデプト[Ⅱ],状態異常耐性UP[Ⅱ],Passive,BUFF,RESIST,25.0%,100.0%
3056112,アストラル・シールド[Ⅲ],アクセルダメージカット[Ⅱ] & マギアダメージカット[Ⅳ],Passive,CONDITION_GOOD,DAMAGE_DOWN_ACCEL,10.0%,100.0%
,,,,CONDITION_GOOD,DAMAGE_DOWN_NODISK,20.0%,100.0%
3056113,オーラアップ[Ⅵ],攻撃力UP[Ⅵ]&ダメージカット状態[Ⅷ](自/1T),Active CD8,BUFF,ATTACK,30.0%,N/A
,,,,CONDITION_GOOD,DAMAGE_DOWN,40.0%,100.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3058,南津 涼子,6686,2327,4166,6%,6%,5%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3058101,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3058102,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3058103,チャージ・アデプト[Ⅱ],Charge後ダメージUP[Ⅱ],Passive,BUFF,CHARGE,10.0%,100.0%
3058104,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3058105,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
3058106,モラール・アデプト[Ⅲ],MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN,10.0%,100.0%
3058107,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3058108,アクセル・アデプト[Ⅲ],Accele MPUP[Ⅲ],Passive,BUFF,ACCEL,15.0%,100.0%
3058109,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
3058110,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
3058111,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
3058112,スタン・エッジ[Ⅱ],攻撃時に確率でスタン(1T)を付与[Ⅱ],Passive,ENCHANT,STUN,N/A,15.0%
3058113,スタン,必ずスタン(敵単/1T),Active CD8,CONDITION_BAD,STUN,N/A,100.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3501,梨花・れん（クリスマスver.）,5628,2209,2300,6%,3%,5%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3501101,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3501102,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3501103,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3501104,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3501105,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3501106,レジスト・アデプト[Ⅰ],状態異常耐性UP[Ⅰ],Passive,BUFF,RESIST,20.0%,100.0%
3501107,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3501108,アンチ・シールマギア[Ⅶ],確率でマギア不可無効[Ⅶ],Passive,IGNORE,BAN_MAGIA,N/A,55.0%
3501109,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3501110,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
3501111,チェイス・アデプト[Ⅵ],確率で追撃[Ⅵ],Passive,CONDITION_GOOD,PURSUE,80.0%,20.0%
3501112,パリィ・アデプト[Ⅱ],確率で回避[Ⅱ],Passive,CONDITION_GOOD,AVOID,N/A,15.0%
3501113,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
3501114,ヘルスリカバリー[XVII],状態異常解除(自) & 状態異常耐性UP[XVII](自/1T),Active CD10,REVOKE,BAD,N/A,N/A
,,,,BUFF,RESIST,100.0%,N/A
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3502,万年桜のウワサ（水着ver.）,5954,2326,2542,6%,3%,10%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3502101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3502102,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
3502103,フォッグ・エッジ[Ⅱ],攻撃時確率で霧(3T)付与[Ⅱ],Passive,ENCHANT,FOG,25.0%,15.0%
3502104,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3502105,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3502106,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3502107,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
3502108,アンチ・ジャマ―,必ずスキル不可無効,Passive,IGNORE,BAN_SKILL,N/A,100.0%
3502109,スキルクイック[Ⅲ],確率でスキルクイック[Ⅲ],Passive,CONDITION_GOOD,SKILL_QUICK,N/A,15.0%
3502110,アンチ・シールマギア,マギア不可無効,Passive,IGNORE,BAN_MAGIA,N/A,100.0%
3502111,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
3502112,アクセル・アデプト[Ⅱ],Accele MPUP[Ⅱ],Passive,BUFF,ACCEL,12.5%,100.0%
3502113,ライトフォール[Ⅲ],防御力DOWN[Ⅲ] & 光属性耐性DOWN[Ⅲ](敵単/3T),Active CD10,DEBUFF,DEFENSE,15.0%,N/A
,,,,DEBUFF,WEAK_LIGHT,18.0%,N/A
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
3900,黒,1459,722,991,6%,3%,10%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
3900101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3900102,アタック・アデプト[Ⅱ],攻撃力UP[Ⅱ],Passive,BUFF,ATTACK,10.0%,100.0%
3900103,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
3900104,ドッペル・アデプト[Ⅲ],ドッペルダメージUP[Ⅲ] & マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,15.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
3900105,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ] & マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
3900106,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
3900107,ガード・アデプト[Ⅱ],防御力UP[Ⅱ],Passive,BUFF,DEFENSE,15.0%,100.0%
3900108,バインド・エッジ[Ⅱ],攻撃時に確率で拘束(1T)付与[Ⅱ],Passive,ENCHANT,RESTRAINT,N/A,15.0%
3900109,フルゲージドライブ[Ⅲ],HP最大時攻撃力UP[Ⅲ],Passive,BUFF_HPMAX,ATTACK,15.0%,100.0%
3900110,アクセル・アデプト[Ⅱ],Accele MPUP[Ⅱ],Passive,BUFF,ACCEL,12.5%,100.0%
3900111,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
3900112,アンチ・バインド,必ず拘束無効,Passive,IGNORE,RESTRAINT,N/A,100.0%
3900113,マナリカバリー[Ⅰ],MP回復[Ⅰ](自) & MP自動回復[Ⅰ](自/3T),Active CD10,HEAL,MP,10.0%,N/A
,,,,CONDITION_GOOD,AUTO_HEAL MP,3.0%,100.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
4001,美国 織莉子,5111,1183,1682,6%,4%,8%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
4001101,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4001102,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4001103,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4001104,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4001105,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4001106,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4001107,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
4001108,パリィ・アデプト[Ⅱ],確率で回避[Ⅱ],Passive,CONDITION_GOOD,AVOID,N/A,15.0%
4001109,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
4001110,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
4001111,ジャマ―・エッジ[Ⅱ],攻撃時確率でスキル不可(1T)付与[Ⅱ],Passive,ENCHANT,BAN_SKILL,N/A,15.0%
4001112,エストック・アデプト[Ⅳ],確率でダメージカット無視[Ⅳ],Passive,IGNORE,DAMAGE_DOWN,N/A,45.0%
4001113,パリィ,必ず回避(自/1T),Active CD10,CONDITION_GOOD,AVOID,N/A,100.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
4002,呉 キリカ,8242,1567,4094,4%,6%,5%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
4002101,MPブースト[Ⅲ],MP100以上時MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN_OVER100,22.0%,N/A
4002102,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
4002103,MPブースト[Ⅲ],MP100以上時MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN_OVER100,22.0%,N/A
4002104,フォティチュード・アデプト,【クエストのみ】耐える,Passive,CONDITION_GOOD,GUTS,N/A,100.0%
4002105,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
4002106,プロヴォーク・アデプト[Ⅱ],確率で挑発[Ⅱ],Passive,CONDITION_GOOD,PROVOKE,N/A,15.0%
4002107,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
4002108,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
4002109,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
4002110,モラール・アデプト[Ⅲ],MP獲得量UP[Ⅲ],Passive,BUFF,MP_GAIN,10.0%,100.0%
4002111,ブラストシールド[Ⅳ],Blast ダメージカット状態[Ⅳ],Passive,CONDITION_GOOD,DAMAGE_DOWN_BLAST,20.0%,100.0%
4002112,チャージ・アデプト[Ⅱ],Charge後ダメージUP[Ⅱ],Passive,BUFF,CHARGE,10.0%,100.0%
4002113,カウンター・アデプト[Ⅲ],確率でカウンター[Ⅲ],Passive,CONDITION_GOOD,COUNTER,80.0%,20.0%
4002114,ブラストアップ[Ⅸ],Blast ダメージUP[Ⅸ](自/1T),Active CD8,BUFF,BLAST,50.0%,N/A
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
4003,千歳 ゆま,3709,1478,3194,6%,6%,5%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
4003101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4003104,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4003105,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
4003106,ガード・アデプト[Ⅲ],防御力UP[Ⅲ],Passive,BUFF,DEFENSE,22.5%,100.0%
4003102,ガード・アデプト[Ⅲ],防御力UP[Ⅲ],Passive,BUFF,DEFENSE,22.5%,100.0%
4003107,アンチ・スタン,必ずスタン無効,Passive,IGNORE,STUN,N/A,100.0%
4003108,リジェネレイト・アデプト[Ⅳ],HP自動回復[Ⅳ],Passive,CONDITION_GOOD,AUTO_HEAL,5.0%,100.0%
4003109,スタン・エッジ[Ⅱ],攻撃時に確率でスタン(1T)を付与[Ⅱ],Passive,ENCHANT,STUN,N/A,15.0%
4003110,スキルクイック[Ⅱ],確率でスキルクイック[Ⅱ],Passive,CONDITION_GOOD,SKILL_QUICK,N/A,10.0%
4003111,マギア・アデプト[Ⅲ],マギアダメージUP[Ⅲ],Passive,BUFF,MAGIA,10.0%,100.0%
4003103,マギア・アデプト[Ⅲ],マギアダメージUP[Ⅲ],Passive,BUFF,MAGIA,10.0%,100.0%
4003112,レジスト・アデプト[Ⅱ],状態異常耐性UP[Ⅱ],Passive,BUFF,RESIST,25.0%,100.0%
4003113,キュアヒール・サークル[Ⅵ],HP回復[Ⅵ](味全),Active CD10,HEAL,HP,21.2%,N/A
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
4011,かずみ,7727,3063,2333,6%,8%,4%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
4011101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4011102,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4011103,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
4011104,アクセル・アデプト[Ⅱ],Accele MPUP[Ⅱ],Passive,BUFF,ACCEL,12.5%,100.0%
4011105,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4011106,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
4011107,パリィ・アデプト[Ⅱ],確率で回避[Ⅱ],Passive,CONDITION_GOOD,AVOID,N/A,15.0%
4011108,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4011109,クリティカル・アデプト[Ⅱ],確率でクリティカル[Ⅱ],Passive,CONDITION_GOOD,CRITICAL,200.0%,15.0%
4011110,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
4011111,エイミング・アデプト[Ⅲ],確率で回避無効[Ⅲ],Passive,IGNORE,AVOID,N/A,35.0%
4011112,マナスプリング・アデプト[Ⅴ],MP自動回復[Ⅴ],Passive,CONDITION_GOOD,AUTO_HEAL MP,9.0%,100.0%
4011113,ブラスト・ストライク[Ⅵ],Blast ダメージUP[Ⅵ] & 確率でクリティカル[Ⅶ](自/1T),Active CD8,BUFF,BLAST,35.0%,N/A
,,,,CONDITION_GOOD,CRITICAL,200.0%,40.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
4012,御崎 海香,7614,2951,3830,6%,3%,10%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
4012101,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4012102,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
4012103,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4012104,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4012105,リジェネレイト・アデプト[Ⅱ],HP自動回復[Ⅱ],Passive,CONDITION_GOOD,AUTO_HEAL,3.0%,100.0%
4012106,ガード・アデプト[Ⅲ],防御力UP[Ⅲ],Passive,BUFF,DEFENSE,22.5%,100.0%
4012107,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4012108,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
4012109,スキルクイック[Ⅲ],確率でスキルクイック[Ⅲ],Passive,CONDITION_GOOD,SKILL_QUICK,N/A,15.0%
4012110,ジャマ―・エッジ[Ⅱ],攻撃時確率でスキル不可(1T)付与[Ⅱ],Passive,ENCHANT,BAN_SKILL,N/A,15.0%
4012111,レジスト・アデプト[Ⅱ],状態異常耐性UP[Ⅱ],Passive,BUFF,RESIST,25.0%,100.0%
4012112,アンチ・バインド,必ず拘束無効,Passive,IGNORE,RESTRAINT,N/A,100.0%
4012113,マナリデュース[Ⅰ],MPダメージ[Ⅰ](敵単),Active CD7,HEAL,MP_DAMAGE,300.0,N/A
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
4013,牧 カオル,6549,3276,3301,4%,3%,10%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
4013101,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
4013102,ドッペル・アデプト[Ⅲ],ドッペルダメージUP[Ⅲ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,15.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4013103,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4013104,ドッペル・アデプト[Ⅳ],ドッペルダメージUP[Ⅳ]&マギアダメージUP[Ⅱ],Passive,BUFF,DOPPEL,20.0%,N/A
,,,,BUFF,MAGIA,7.5%,100.0%
4013105,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4013106,モラール・アデプト[Ⅱ],MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN,7.5%,100.0%
4013107,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
4013108,テクニカル・アデプト[Ⅱ],ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGING,10.0%,N/A
4013109,ブラスト・アデプト[Ⅲ],Blast ダメージUP[Ⅲ],Passive,BUFF,BLAST,20.0%,100.0%
4013110,チャージ・アデプト[Ⅱ],Charge後ダメージUP[Ⅱ],Passive,BUFF,CHARGE,10.0%,100.0%
4013111,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
4013112,チャージエキスパート[Ⅳ],Charge後ダメージUP[Ⅳ]&ChargeディスクダメージUP[Ⅱ],Passive,BUFF,CHARGE,15.0%,100.0%
,,,,BUFF,CHARGING,10.0%,N/A
4013113,アクセル・アデプト[Ⅱ],Accele MPUP[Ⅱ],Passive,BUFF,ACCEL,12.5%,100.0%
4013114,チャージドロー,Chargeドロー,Active CD5,DRAW,CHARGE,N/A,100.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
4021,タルト,7936,2004,3705,4%,6%,8%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
4021101,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4021102,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4021103,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4021104,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4021105,アクセル・アデプト[Ⅴ],Accele MPUP[Ⅴ],Passive,BUFF,ACCEL,20.0%,100.0%
4021106,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
4021107,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
4021108,エイミング・アデプト[Ⅲ],確率で回避無効[Ⅲ],Passive,IGNORE,AVOID,N/A,35.0%
4021109,クリティカル・アデプト[Ⅱ],確率でクリティカル[Ⅱ],Passive,CONDITION_GOOD,CRITICAL,200.0%,15.0%
4021110,シールド・アデプト[Ⅱ],ダメージカット状態[Ⅱ],Passive,CONDITION_GOOD,DAMAGE_DOWN,10.0%,100.0%
4021111,ブラスト・アデプト[Ⅱ],Blast ダメージUP[Ⅱ],Passive,BUFF,BLAST,16.5%,100.0%
4021112,リジェネレイト・シールド[Ⅳ],HP自動回復[Ⅳ] & ダメージカット状態[Ⅳ](自/3T),Active CD6,CONDITION_GOOD,AUTO_HEAL,5.0%,100.0%
,,,,CONDITION_GOOD,DAMAGE_DOWN,20.0%,100.0%
4021113,アンチ・カース,必ず呪い無効,Passive,IGNORE,CURSE,N/A,100.0%
											
											
ID,Name,Enhanced HP,Enhanced ATK,Enhanced DEF,Enhanced Accele,Enhanced Blast,Enhanced Charge
4022,リズ,6520,2747,1681,6%,8%,4%
											
Skill No.,Skill Name,Description,Type,Effect Verb,Effect Name,Effect Value,Effect Probability
4022101,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4022102,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4022103,ドッペル・アデプト[Ⅰ],ドッペルダメージUP[Ⅰ]&マギアダメージUP[Ⅰ],Passive,BUFF,DOPPEL,5.0%,N/A
,,,,BUFF,MAGIA,5.0%,100.0%
4022104,MPブースト[Ⅱ],MP100以上時MP獲得量UP[Ⅱ],Passive,BUFF,MP_GAIN_OVER100,20.0%,N/A
4022105,マギア・アデプト[Ⅱ],マギアダメージUP[Ⅱ],Passive,BUFF,MAGIA,7.5%,100.0%
4022106,チャージ・アデプト[Ⅱ],Charge後ダメージUP[Ⅱ],Passive,BUFF,CHARGE,10.0%,100.0%
4022107,パリィ・アデプト[Ⅱ],確率で回避[Ⅱ],Passive,CONDITION_GOOD,AVOID,N/A,15.0%
